Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
may-20;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Hombre;Latina;Entre 46 y 55 años;Española;2599;Profesionales del derecho no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;1321;Directores de servicios de tecnologías de la información y las comunicaciones (TIC)
may-20;Mujer;Hortaleza;Entre 46 y 55 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;4424;Teleoperadores;5420;Operadores de telemarketing
may-20;Mujer;Hortaleza;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;4411;Empleados de información al usuario;4424;Teleoperadores
may-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;3510;Agentes y representantes comerciales;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
may-20;Hombre;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;7294;Montadores-instaladores de placas de energía solar;9811;Peones del transporte de mercancías y descargadores
may-20;Mujer;Arganzuela;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
may-20;Mujer;Villaverde;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;3510;Agentes y representantes comerciales
may-20;Hombre;Otro Municipio;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9431;Ordenanzas
may-20;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;;;;;;
may-20;Mujer;Moratalaz;Menor de 25 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;;;;
may-20;Mujer;Villaverde;Entre 36 y 45 años;Española;5120;Camareros asalariados;5831;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Mujer;Villaverde;Menor de 25 años;Española;5825;Guías de turismo;5220;Vendedores en tiendas y almacenes;;
may-20;Mujer;Moncloa-aravaca;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
may-20;Mujer;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
may-20;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;;;;
may-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;5210;Jefes de sección de tiendas y almacenes;;
may-20;Mujer;Puente De Vallecas;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
may-20;Mujer;Chamartín;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);4412;Recepcionistas (excepto de hoteles)
may-20;Mujer;Moratalaz;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
may-20;Mujer;Moratalaz;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
may-20;Hombre;San Blas;Entre 26 y 35 años;Extracomunitaria;4422;Recepcionistas de hoteles;4421;Empleados de agencias de viajes;5833;Conserjes de edificios
may-20;Mujer;Otro Municipio;Menor de 25 años;Española;5622;Técnicos de emergencias sanitarias;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio
may-20;Hombre;Carabanchel;Menor de 25 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9602;Peones de la construcción de edificios;;
may-20;Hombre;Vicálvaro;Entre 36 y 45 años;Española;5120;Camareros asalariados;9420;Repartidores de publicidad, limpiabotas y otros trabajadores de oficios callejeros;8412;Conductores asalariados de automóviles, taxis y furgonetas
may-20;Mujer;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio
may-20;Mujer;Moncloa-aravaca;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;;;;;;
may-20;Mujer;Arganzuela;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
may-20;Hombre;Carabanchel;Entre 26 y 35 años;Extracomunitaria;;;;;;
may-20;Mujer;Otro Municipio;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
may-20;Mujer;Otro Municipio;Menor de 25 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;;
may-20;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;7221;Fontaneros;;;;
may-20;Mujer;Carabanchel;Menor de 25 años;Española;3613;Asistentes de dirección y administrativos;2824;Profesionales del trabajo y la educación social;3613;Asistentes de dirección y administrativos
may-20;Mujer;Hortaleza;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);4424;Teleoperadores;4424;Teleoperadores
may-20;Hombre;Chamartín;Entre 36 y 45 años;Española;9820;Reponedores;5120;Camareros asalariados;5500;Cajeros y taquilleros (excepto bancos)
may-20;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;;;;;;
may-20;Mujer;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;;;;;;
may-20;Hombre;Carabanchel;Menor de 25 años;Extracomunitaria;;;;;;
may-20;Mujer;Villaverde;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;5891;Asistentes personales o personas de compañía
may-20;Mujer;San Blas;Entre 46 y 55 años;Comunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos);4412;Recepcionistas (excepto de hoteles)
may-20;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Española;5812;Especialistas en tratamientos de estética, bienestar y afines;4412;Recepcionistas (excepto de hoteles);4423;Telefonistas
may-20;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;4112;Empleados de control de personal y nóminas;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
may-20;Hombre;Centro;Entre 36 y 45 años;Española;7240;Soladores, colocadores de parquet y afines;7231;Pintores y empapeladores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Hombre;Latina;Menor de 25 años;Española;;;;;;
may-20;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;9229;Otro personal de limpieza;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
may-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
may-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;;
may-20;Mujer;Hortaleza;Menor de 25 años;Española;4301;Grabadores de datos;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Hombre;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5120;Camareros asalariados;9811;Peones del transporte de mercancías y descargadores;9310;Ayudantes de cocina
may-20;Mujer;Otro Municipio;Entre 56 y 65 años;Española;5710;Trabajadores de los cuidados personales a domicilio;;;;
may-20;Mujer;Latina;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
may-20;Hombre;Centro;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;4411;Empleados de información al usuario
may-20;Mujer;Usera;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
may-20;Hombre;Carabanchel;Menor de 25 años;Extracomunitaria;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos);5120;Camareros asalariados
may-20;Mujer;Chamartín;Entre 26 y 35 años;Española;5823;Acompañantes turísticos;5825;Guías de turismo;3733;Técnicos en galerías de arte, museos y bibliotecas
may-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
may-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;4424;Teleoperadores;9310;Ayudantes de cocina;4412;Recepcionistas (excepto de hoteles)
may-20;Hombre;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5622;Técnicos de emergencias sanitarias;;
may-20;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
may-20;Mujer;Moratalaz;Entre 46 y 55 años;Española;2651;Profesionales de la publicidad y la comercialización;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
may-20;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;3510;Agentes y representantes comerciales;5120;Camareros asalariados
may-20;Hombre;Moratalaz;Entre 36 y 45 años;Extracomunitaria;5622;Técnicos de emergencias sanitarias;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio
may-20;Mujer;Tetuán;Entre 46 y 55 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2240;Profesores de enseñanza primaria;3723;Instructores de actividades deportivas
may-20;Mujer;Otro Municipio;Menor de 25 años;Española;3613;Asistentes de dirección y administrativos;;;;
may-20;Mujer;Latina;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);5220;Vendedores en tiendas y almacenes
may-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Hombre;Otro Municipio;Entre 26 y 35 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3813;Técnicos en redes;3811;Técnicos en operaciones de sistemas informáticos
may-20;Mujer;Centro;Entre 26 y 35 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);3813;Técnicos en redes;9811;Peones del transporte de mercancías y descargadores
may-20;Mujer;Carabanchel;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;5721;Cuidadores de niños en guarderías y centros educativos;4412;Recepcionistas (excepto de hoteles)
may-20;Mujer;Carabanchel;Entre 46 y 55 años;Comunitaria;5611;Auxiliares de enfermería hospitalaria;;;;
may-20;Hombre;Usera;Entre 56 y 65 años;Extracomunitaria;5833;Conserjes de edificios;5710;Trabajadores de los cuidados personales a domicilio;7191;Mantenedores de edificios
may-20;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;5721;Cuidadores de niños en guarderías y centros educativos;5721;Cuidadores de niños en guarderías y centros educativos;5612;Auxiliares de enfermería de atención primaria
may-20;Hombre;Latina;Entre 26 y 35 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9811;Peones del transporte de mercancías y descargadores;5833;Conserjes de edificios
may-20;Mujer;Latina;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;;;;
may-20;Hombre;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5833;Conserjes de edificios;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores
may-20;Hombre;Carabanchel;Entre 46 y 55 años;Española;3510;Agentes y representantes comerciales;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores
may-20;Mujer;Usera;Entre 36 y 45 años;Española;5622;Técnicos de emergencias sanitarias;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
may-20;Mujer;Carabanchel;Entre 46 y 55 años;Comunitaria;2451;Arquitectos (excepto arquitectos paisajistas y urbanistas);2931;Artistas de artes plásticas y visuales;2322;Profesores de enseñanza no reglada de idiomas
may-20;Hombre;Tetuán;Entre 26 y 35 años;Española;9310;Ayudantes de cocina;;;;
may-20;Mujer;Tetuán;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Mujer;Otro Municipio;Menor de 25 años;Española;3532;Organizadores de conferencias y eventos;4421;Empleados de agencias de viajes;4422;Recepcionistas de hoteles
may-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;2922;Periodistas;;;;
may-20;Mujer;Centro;Entre 36 y 45 años;Española;5110;Cocineros asalariados;9310;Ayudantes de cocina;5430;Expendedores de gasolineras
may-20;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;;;;
may-20;Mujer;Chamberí;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;3613;Asistentes de dirección y administrativos;5710;Trabajadores de los cuidados personales a domicilio
may-20;Hombre;Latina;Entre 26 y 35 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;2463;Ingenieros técnicos mecánicos;5420;Operadores de telemarketing
may-20;Mujer;Otro Municipio;Entre 46 y 55 años;Española;3510;Agentes y representantes comerciales;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
may-20;Mujer;Hortaleza;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;;
may-20;Hombre;Usera;Entre 26 y 35 años;Extracomunitaria;9310;Ayudantes de cocina;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;5220;Vendedores en tiendas y almacenes
may-20;Mujer;Hortaleza;Entre 36 y 45 años;Española;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9229;Otro personal de limpieza
may-20;Hombre;Barajas;Entre 26 y 35 años;Extracomunitaria;5120;Camareros asalariados;9310;Ayudantes de cocina;8332;Operadores de grúas, montacargas y de maquinaria similar de movimiento de materiales
may-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9820;Reponedores;5120;Camareros asalariados
may-20;Mujer;Usera;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5420;Operadores de telemarketing;5220;Vendedores en tiendas y almacenes
may-20;Mujer;Villaverde;Menor de 25 años;Española;2252;Técnicos en educación infantil;;;;
may-20;Mujer;Retiro;Entre 26 y 35 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;;;;
may-20;Mujer;Carabanchel;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
may-20;Mujer;Centro;Entre 26 y 35 años;Española;5420;Operadores de telemarketing;9820;Reponedores;;
may-20;Mujer;Villaverde;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes;9811;Peones del transporte de mercancías y descargadores
