Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
abr-18;Hombre;Villa De Vallecas;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes
abr-18;Mujer;Latina;Entre 56 y 65 años;Española;4122;Empleados de oficina de servicios de apoyo a la producción;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
abr-18;Hombre;Tetuán;Entre 56 y 65 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
abr-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Extracomunitaria;4412;Recepcionistas (excepto de hoteles);5612;Auxiliares de enfermería de atención primaria;2923;Filólogos, intérpretes y traductores
abr-18;Hombre;Arganzuela;Entre 46 y 55 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
abr-18;Mujer;Vicálvaro;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9443;Barrenderos y afines
abr-18;Mujer;Villaverde;Entre 46 y 55 años;Comunitaria;3510;Agentes y representantes comerciales;5220;Vendedores en tiendas y almacenes;4123;Empleados de logística y transporte de pasajeros y mercancías
abr-18;Mujer;Vicálvaro;Entre 46 y 55 años;Española;3732;Diseñadores y decoradores de interior;5210;Jefes de sección de tiendas y almacenes;;
abr-18;Hombre;Villaverde;Menor de 25 años;Española;8133;Operadores de laboratorios fotográficos y afines;;;;
abr-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;4424;Teleoperadores;4411;Empleados de información al usuario
abr-18;Hombre;Fuencarral-el Pardo;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;;
abr-18;Mujer;Carabanchel;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4424;Teleoperadores;4412;Recepcionistas (excepto de hoteles)
abr-18;Mujer;Chamberí;Entre 46 y 55 años;Comunitaria;3613;Asistentes de dirección y administrativos;5420;Operadores de telemarketing;4111;Empleados de contabilidad
abr-18;Hombre;Tetuán;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7312;Soldadores y oxicortadores
abr-18;Hombre;Centro;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
abr-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;7121;Albañiles;7191;Mantenedores de edificios
abr-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7293;Cristaleros
abr-18;Mujer;Villaverde;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio;;
abr-18;Hombre;Latina;Entre 26 y 35 años;Española;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones;2484;Diseñadores gráficos y multimedia;9700;Peones de las industrias manufactureras
abr-18;Hombre;Latina;Entre 36 y 45 años;Española;3510;Agentes y representantes comerciales;3613;Asistentes de dirección y administrativos;1221;Directores comerciales y de ventas
abr-18;Hombre;Tetuán;Entre 26 y 35 años;Comunitaria;8412;Conductores asalariados de automóviles, taxis y furgonetas;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores
abr-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
abr-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4113;Empleados de oficina de servicios estadísticos, financieros y bancarios;;
abr-18;Hombre;Villaverde;Entre 46 y 55 años;Extracomunitaria;8143;Operadores de máquinas para fabricar productos de papel y cartón;9700;Peones de las industrias manufactureras;7623;Trabajadores de procesos de encuadernación
abr-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;2630;Técnicos de empresas y actividades turísticas;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas
abr-18;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;4111;Empleados de contabilidad;2611;Especialistas en contabilidad;3613;Asistentes de dirección y administrativos
abr-18;Hombre;Centro;Entre 46 y 55 años;Española;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas;;;;
abr-18;Mujer;Salamanca;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
abr-18;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
abr-18;Mujer;Fuencarral-el Pardo;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;4411;Empleados de información al usuario;4412;Recepcionistas (excepto de hoteles)
abr-18;Mujer;Villaverde;Menor de 25 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles)
abr-18;Hombre;Otro Municipio;Entre 36 y 45 años;Española;7701;Matarifes y trabajadores de las industrias cárnicas;;;;
abr-18;Mujer;Ciudad Lineal;Entre 26 y 35 años;Comunitaria;3613;Asistentes de dirección y administrativos;3110;Delineantes y dibujantes técnicos;3202;Supervisores de la construcción
abr-18;Hombre;Villaverde;Entre 26 y 35 años;Extracomunitaria;5120;Camareros asalariados;4412;Recepcionistas (excepto de hoteles);5710;Trabajadores de los cuidados personales a domicilio
abr-18;Hombre;Barajas;Entre 36 y 45 años;Española;7231;Pintores y empapeladores;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores
abr-18;Hombre;Retiro;Entre 56 y 65 años;Española;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes
abr-18;Mujer;Ciudad Lineal;Entre 56 y 65 años;Extracomunitaria;5833;Conserjes de edificios;2923;Filólogos, intérpretes y traductores;;
abr-18;Mujer;Vicálvaro;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);5611;Auxiliares de enfermería hospitalaria
abr-18;Mujer;Latina;Entre 56 y 65 años;Española;2823;Psicólogos;1113;Directores de organizaciones de interés social;3713;Profesionales de apoyo al trabajo y a la educación social
abr-18;Hombre;Otro Municipio;Entre 46 y 55 años;Comunitaria;5300;Comerciantes propietarios de tiendas;;;;
abr-18;Mujer;Centro;Entre 36 y 45 años;Española;2823;Psicólogos;2624;Especialistas en políticas y servicios de personal y afines;2825;Agentes de igualdad de oportunidades entre mujeres y hombres
abr-18;Mujer;Otro Municipio;Entre 46 y 55 años;Comunitaria;5300;Comerciantes propietarios de tiendas;;;;
abr-18;Mujer;Salamanca;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;2240;Profesores de enseñanza primaria;;
abr-18;Hombre;Chamberí;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;8412;Conductores asalariados de automóviles, taxis y furgonetas;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
abr-18;Hombre;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5833;Conserjes de edificios;9310;Ayudantes de cocina
abr-18;Hombre;Latina;Entre 26 y 35 años;Española;9820;Reponedores;5220;Vendedores en tiendas y almacenes;3724;Monitores de actividades recreativas y de entretenimiento
abr-18;Hombre;Latina;Entre 46 y 55 años;Española;8420;Conductores de autobuses y tranvías;5120;Camareros asalariados;9811;Peones del transporte de mercancías y descargadores
abr-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;5120;Camareros asalariados;9310;Ayudantes de cocina;9820;Reponedores
abr-18;Hombre;Latina;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);;
abr-18;Mujer;Usera;Entre 26 y 35 años;Española;2240;Profesores de enseñanza primaria;2240;Profesores de enseñanza primaria;2322;Profesores de enseñanza no reglada de idiomas
abr-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;4123;Empleados de logística y transporte de pasajeros y mercancías;3522;Agentes de compras
abr-18;Hombre;Tetuán;Entre 36 y 45 años;Española;;;;;;
abr-18;Mujer;Villa De Vallecas;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);4424;Teleoperadores
abr-18;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios;;
abr-18;Hombre;Hortaleza;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9431;Ordenanzas
abr-18;Mujer;Latina;Entre 46 y 55 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
abr-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9229;Otro personal de limpieza
abr-18;Hombre;Tetuán;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5833;Conserjes de edificios;9811;Peones del transporte de mercancías y descargadores
abr-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio
abr-18;Mujer;Tetuán;Menor de 25 años;Española;8153;Operadores de máquinas de coser y bordar;5220;Vendedores en tiendas y almacenes;7831;Sastres, modistos, peleteros y sombrereros
abr-18;Mujer;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abr-18;Mujer;Tetuán;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria;5220;Vendedores en tiendas y almacenes
abr-18;Hombre;Fuencarral-el Pardo;Entre 56 y 65 años;Española;8432;Conductores asalariados de camiones;8420;Conductores de autobuses y tranvías;8412;Conductores asalariados de automóviles, taxis y furgonetas
abr-18;Hombre;Tetuán;Entre 36 y 45 años;Extracomunitaria;5420;Operadores de telemarketing;5220;Vendedores en tiendas y almacenes;3510;Agentes y representantes comerciales
abr-18;Mujer;Vicálvaro;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
abr-18;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9820;Reponedores
abr-18;Mujer;Latina;Entre 56 y 65 años;Española;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5721;Cuidadores de niños en guarderías y centros educativos
abr-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
abr-18;Mujer;Moratalaz;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios;9100;Empleados domésticos
abr-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
abr-18;Mujer;Tetuán;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abr-18;Hombre;Ciudad Lineal;Menor de 25 años;Española;9700;Peones de las industrias manufactureras;4424;Teleoperadores;9820;Reponedores
abr-18;Mujer;Barajas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
abr-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;4111;Empleados de contabilidad;3613;Asistentes de dirección y administrativos;;
abr-18;Hombre;Hortaleza;Entre 36 y 45 años;Española;2621;Analistas de gestión y organización;2624;Especialistas en políticas y servicios de personal y afines;2625;Especialistas en formación de personal
abr-18;Mujer;Tetuán;Entre 26 y 35 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);5220;Vendedores en tiendas y almacenes
abr-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Comunitaria;5611;Auxiliares de enfermería hospitalaria;5612;Auxiliares de enfermería de atención primaria;;
abr-18;Mujer;Tetuán;Entre 56 y 65 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
abr-18;Hombre;Tetuán;Entre 46 y 55 años;Española;9820;Reponedores;9310;Ayudantes de cocina;9310;Ayudantes de cocina
abr-18;Hombre;Villaverde;Entre 36 y 45 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;8432;Conductores asalariados de camiones;9811;Peones del transporte de mercancías y descargadores
abr-18;Hombre;Tetuán;Entre 56 y 65 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;8412;Conductores asalariados de automóviles, taxis y furgonetas;5833;Conserjes de edificios
abr-18;Hombre;Vicálvaro;Entre 46 y 55 años;Española;3124;Técnicos en electrónica (excepto electromedicina);;;;
abr-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;3831;Técnicos de grabación audiovisual;4422;Recepcionistas de hoteles;5825;Guías de turismo
abr-18;Hombre;Villa De Vallecas;Entre 56 y 65 años;Española;7191;Mantenedores de edificios;5833;Conserjes de edificios;9431;Ordenanzas
abr-18;Hombre;Villa De Vallecas;Entre 26 y 35 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;7191;Mantenedores de edificios;7510;Electricistas de la construcción y afines
